Stage Name, Latitude, Longitude, Elevation
1A_NashvilleToPaducah,36.80477300,-87.92006300,121.50
1A_NashvilleToPaducah,36.80480400,-87.92035500,121.40
1A_NashvilleToPaducah,36.80483900,-87.92059800,121.30
1A_NashvilleToPaducah,36.80489600,-87.92092900,121.30
1A_NashvilleToPaducah,36.80497400,-87.92130600,121.20
1A_NashvilleToPaducah,36.80507700,-87.92172100,121.30
1A_NashvilleToPaducah,36.80543300,-87.92323900,121.20
1A_NashvilleToPaducah,36.80553200,-87.92376500,121.10
1A_NashvilleToPaducah,36.80558800,-87.92411600,121.00
1A_NashvilleToPaducah,36.80561600,-87.92435200,121.00
1A_NashvilleToPaducah,36.80563700,-87.92455500,121.10
1A_NashvilleToPaducah,36.80563800,-87.92482200,121.10
1A_NashvilleToPaducah,36.80566000,-87.92510500,121.00
1A_NashvilleToPaducah,36.80567200,-87.92536200,121.00
1A_NashvilleToPaducah,36.80568400,-87.92576600,121.00
1A_NashvilleToPaducah,36.80568000,-87.92621800,120.50
1A_NashvilleToPaducah,36.80567300,-87.92661800,119.40
1A_NashvilleToPaducah,36.80566700,-87.92675500,119.20
1A_NashvilleToPaducah,36.80565800,-87.92693000,119.30
1A_NashvilleToPaducah,36.80564900,-87.92705700,119.30
1A_NashvilleToPaducah,36.80561600,-87.92737900,119.00
1A_NashvilleToPaducah,36.80554100,-87.92797700,118.80
1A_NashvilleToPaducah,36.80514400,-87.93007100,118.90
1A_NashvilleToPaducah,36.80503100,-87.93062500,119.10
1A_NashvilleToPaducah,36.80480900,-87.93168000,117.90
1A_NashvilleToPaducah,36.80453600,-87.93304300,117.80
1A_NashvilleToPaducah,36.80446800,-87.93338000,116.90
1A_NashvilleToPaducah,36.80437600,-87.93379800,115.90
1A_NashvilleToPaducah,36.80430200,-87.93411000,115.40
1A_NashvilleToPaducah,36.80422400,-87.93436400,115.10
1A_NashvilleToPaducah,36.80416200,-87.93460200,114.90
1A_NashvilleToPaducah,36.80406900,-87.93486600,114.40
1A_NashvilleToPaducah,36.80399200,-87.93510200,114.40
1A_NashvilleToPaducah,36.80380400,-87.93559100,114.40
1A_NashvilleToPaducah,36.80367200,-87.93590100,114.30
1A_NashvilleToPaducah,36.80350100,-87.93626600,114.00
1A_NashvilleToPaducah,36.80332200,-87.93662400,113.50
1A_NashvilleToPaducah,36.80308700,-87.93709900,112.60
1A_NashvilleToPaducah,36.80287600,-87.93753500,113.20
1A_NashvilleToPaducah,36.80216000,-87.93887500,112.50
1A_NashvilleToPaducah,36.80186600,-87.93941800,111.80
1A_NashvilleToPaducah,36.80152200,-87.94009600,112.30
1A_NashvilleToPaducah,36.80114000,-87.94083400,112.90
1A_NashvilleToPaducah,36.80088600,-87.94134400,112.40
1A_NashvilleToPaducah,36.80069800,-87.94172100,112.50
1A_NashvilleToPaducah,36.80048100,-87.94213800,113.30
1A_NashvilleToPaducah,36.80024600,-87.94261900,112.80
1A_NashvilleToPaducah,36.79996100,-87.94317700,112.40
1A_NashvilleToPaducah,36.79986400,-87.94339100,112.50
1A_NashvilleToPaducah,36.79972000,-87.94373700,112.50
1A_NashvilleToPaducah,36.79956400,-87.94414900,112.70
1A_NashvilleToPaducah,36.79938100,-87.94467800,114.40
1A_NashvilleToPaducah,36.79926900,-87.94501400,114.60
1A_NashvilleToPaducah,36.79919100,-87.94529900,113.80
1A_NashvilleToPaducah,36.79910300,-87.94560700,113.10
1A_NashvilleToPaducah,36.79902600,-87.94591100,112.50
1A_NashvilleToPaducah,36.79895100,-87.94623500,112.80
1A_NashvilleToPaducah,36.79885600,-87.94666000,115.80
1A_NashvilleToPaducah,36.79878800,-87.94704100,115.90
1A_NashvilleToPaducah,36.79873500,-87.94733000,115.90
1A_NashvilleToPaducah,36.79867400,-87.94775600,117.00
1A_NashvilleToPaducah,36.79860500,-87.94830400,117.20
1A_NashvilleToPaducah,36.79856400,-87.94877500,117.20
1A_NashvilleToPaducah,36.79853600,-87.94909900,116.30
1A_NashvilleToPaducah,36.79852400,-87.94980300,121.50
1A_NashvilleToPaducah,36.79851400,-87.95017200,122.90
1A_NashvilleToPaducah,36.79851700,-87.95066800,122.20
1A_NashvilleToPaducah,36.79853500,-87.95123200,117.50
1A_NashvilleToPaducah,36.79903600,-87.95713100,120.20
1A_NashvilleToPaducah,36.79912500,-87.95828600,115.80
1A_NashvilleToPaducah,36.79913600,-87.95857100,115.80
1A_NashvilleToPaducah,36.79915800,-87.95893400,115.90
1A_NashvilleToPaducah,36.79917400,-87.95918700,115.90
1A_NashvilleToPaducah,36.79919800,-87.95949600,116.10
1A_NashvilleToPaducah,36.79921000,-87.95981600,118.20
1A_NashvilleToPaducah,36.79920900,-87.96009000,120.10
1A_NashvilleToPaducah,36.79920000,-87.96036800,121.20
1A_NashvilleToPaducah,36.79918000,-87.96064500,122.70
1A_NashvilleToPaducah,36.79916500,-87.96085500,124.40
1A_NashvilleToPaducah,36.79907600,-87.96135800,125.00
1A_NashvilleToPaducah,36.79875100,-87.96297300,129.10
1A_NashvilleToPaducah,36.79869600,-87.96327100,130.90
1A_NashvilleToPaducah,36.79859900,-87.96384600,129.60
1A_NashvilleToPaducah,36.79853800,-87.96432500,127.60
1A_NashvilleToPaducah,36.79850900,-87.96471200,127.50
1A_NashvilleToPaducah,36.79845900,-87.96535000,129.10
1A_NashvilleToPaducah,36.79839800,-87.96645400,128.00
1A_NashvilleToPaducah,36.79832700,-87.96697400,127.80
1A_NashvilleToPaducah,36.79832200,-87.96785200,124.90
1A_NashvilleToPaducah,36.79833700,-87.96824700,124.90
1A_NashvilleToPaducah,36.79837000,-87.96885600,125.00
1A_NashvilleToPaducah,36.79843200,-87.96964100,119.30
1A_NashvilleToPaducah,36.79845200,-87.96983900,118.70
1A_NashvilleToPaducah,36.79849000,-87.97015800,116.60
1A_NashvilleToPaducah,36.79855100,-87.97049400,113.30
1A_NashvilleToPaducah,36.79861000,-87.97077300,110.60
1A_NashvilleToPaducah,36.79865600,-87.97097400,109.30
1A_NashvilleToPaducah,36.79871800,-87.97121200,108.30
1A_NashvilleToPaducah,36.80160500,-87.98263800,112.50
1A_NashvilleToPaducah,36.80181300,-87.98340100,111.40
1A_NashvilleToPaducah,36.80246100,-87.98607200,115.60
1A_NashvilleToPaducah,36.80265000,-87.98670300,117.70
1A_NashvilleToPaducah,36.80276200,-87.98719100,119.00
1A_NashvilleToPaducah,36.80285800,-87.98772000,118.80
1A_NashvilleToPaducah,36.80291100,-87.98817500,117.70
1A_NashvilleToPaducah,36.80294600,-87.98861000,116.90
1A_NashvilleToPaducah,36.80295700,-87.98900100,116.10
1A_NashvilleToPaducah,36.80295400,-87.98929800,114.80
1A_NashvilleToPaducah,36.80293500,-87.98969100,116.00
1A_NashvilleToPaducah,36.80292000,-87.98989900,116.50
1A_NashvilleToPaducah,36.80288500,-87.99022000,113.80
1A_NashvilleToPaducah,36.80282800,-87.99059600,115.10
1A_NashvilleToPaducah,36.80277700,-87.99085800,117.00
1A_NashvilleToPaducah,36.80266800,-87.99130900,119.20
1A_NashvilleToPaducah,36.80257300,-87.99163300,120.10
1A_NashvilleToPaducah,36.80243700,-87.99204800,123.70
1A_NashvilleToPaducah,36.80232000,-87.99233900,124.60
1A_NashvilleToPaducah,36.80218100,-87.99266200,124.80
1A_NashvilleToPaducah,36.80210700,-87.99294700,125.40
1A_NashvilleToPaducah,36.80199100,-87.99316000,126.60
1A_NashvilleToPaducah,36.80186600,-87.99337200,127.00
1A_NashvilleToPaducah,36.80173600,-87.99357900,127.10
1A_NashvilleToPaducah,36.80159900,-87.99378300,127.10
1A_NashvilleToPaducah,36.80138500,-87.99408400,127.20
1A_NashvilleToPaducah,36.80019700,-87.99570500,129.70
1A_NashvilleToPaducah,36.79818300,-87.99837100,119.50
1A_NashvilleToPaducah,36.79648900,-88.00069000,111.80
1A_NashvilleToPaducah,36.79486300,-88.00291900,121.50
1A_NashvilleToPaducah,36.79361700,-88.00462700,121.40
1A_NashvilleToPaducah,36.79322500,-88.00516500,117.40
1A_NashvilleToPaducah,36.79301300,-88.00545800,115.70
1A_NashvilleToPaducah,36.79265200,-88.00596400,112.90
1A_NashvilleToPaducah,36.79223700,-88.00658000,110.80
1A_NashvilleToPaducah,36.79191800,-88.00708600,115.80
1A_NashvilleToPaducah,36.79161400,-88.00759400,115.80
1A_NashvilleToPaducah,36.79135500,-88.00803400,116.00
1A_NashvilleToPaducah,36.79102300,-88.00863500,116.70
1A_NashvilleToPaducah,36.79072400,-88.00920700,115.90
1A_NashvilleToPaducah,36.79047900,-88.00970500,116.80
1A_NashvilleToPaducah,36.79006100,-88.01061500,116.20
1A_NashvilleToPaducah,36.78916600,-88.01274500,116.10
1A_NashvilleToPaducah,36.78854400,-88.01422000,119.70
1A_NashvilleToPaducah,36.78785800,-88.01591500,119.70
1A_NashvilleToPaducah,36.78715500,-88.01775400,118.50
1A_NashvilleToPaducah,36.78678100,-88.01875600,120.00
1A_NashvilleToPaducah,36.78662400,-88.01920500,120.10
1A_NashvilleToPaducah,36.78642600,-88.01985000,120.00
1A_NashvilleToPaducah,36.78622500,-88.02061800,120.90
1A_NashvilleToPaducah,36.78599000,-88.02161400,120.90
1A_NashvilleToPaducah,36.78579400,-88.02247300,121.00
1A_NashvilleToPaducah,36.78572800,-88.02277800,121.30
1A_NashvilleToPaducah,36.78570900,-88.02293600,121.50
1A_NashvilleToPaducah,36.78568600,-88.02318500,121.60
1A_NashvilleToPaducah,36.78567000,-88.02344100,121.90
1A_NashvilleToPaducah,36.78566900,-88.02368300,122.50
1A_NashvilleToPaducah,36.78570000,-88.02405400,123.70
1A_NashvilleToPaducah,36.78573700,-88.02439600,124.70
1A_NashvilleToPaducah,36.78579800,-88.02467200,125.50
1A_NashvilleToPaducah,36.78586500,-88.02490900,125.70
1A_NashvilleToPaducah,36.78593300,-88.02513300,126.10
1A_NashvilleToPaducah,36.78605000,-88.02545000,126.30
1A_NashvilleToPaducah,36.78605000,-88.02545000,126.30
1A_NashvilleToPaducah,36.78607100,-88.02550700,126.40
1A_NashvilleToPaducah,36.78637100,-88.02622800,127.80
1A_NashvilleToPaducah,36.78651900,-88.02659100,129.60
1A_NashvilleToPaducah,36.78660500,-88.02681900,131.00
1A_NashvilleToPaducah,36.78666100,-88.02699100,131.30
1A_NashvilleToPaducah,36.78671500,-88.02718200,131.20
1A_NashvilleToPaducah,36.78676000,-88.02736500,130.80
1A_NashvilleToPaducah,36.78680000,-88.02757600,130.20
1A_NashvilleToPaducah,36.78683200,-88.02780900,129.60
1A_NashvilleToPaducah,36.78684900,-88.02800300,129.70
1A_NashvilleToPaducah,36.78686300,-88.02823300,130.80
1A_NashvilleToPaducah,36.78686400,-88.02848500,131.90
1A_NashvilleToPaducah,36.78684600,-88.02876100,132.80
1A_NashvilleToPaducah,36.78682400,-88.02894700,133.20
1A_NashvilleToPaducah,36.78678700,-88.02919200,133.60
1A_NashvilleToPaducah,36.78673800,-88.02942900,133.80
1A_NashvilleToPaducah,36.78669000,-88.02960700,133.80
1A_NashvilleToPaducah,36.78662700,-88.02981900,133.90
1A_NashvilleToPaducah,36.78649000,-88.03020700,134.60
1A_NashvilleToPaducah,36.78632600,-88.03067100,135.10
1A_NashvilleToPaducah,36.78608600,-88.03129700,137.00
1A_NashvilleToPaducah,36.78578300,-88.03211900,139.40
1A_NashvilleToPaducah,36.78559600,-88.03265700,141.60
1A_NashvilleToPaducah,36.78542100,-88.03322000,142.40
1A_NashvilleToPaducah,36.78527400,-88.03372800,143.40
1A_NashvilleToPaducah,36.78519500,-88.03402100,144.20
1A_NashvilleToPaducah,36.78511700,-88.03433100,144.60
1A_NashvilleToPaducah,36.78505500,-88.03459100,144.90
1A_NashvilleToPaducah,36.78499000,-88.03492100,145.30
1A_NashvilleToPaducah,36.78493900,-88.03522500,146.70
1A_NashvilleToPaducah,36.78485900,-88.03581700,147.50
1A_NashvilleToPaducah,36.78480100,-88.03630000,147.50
1A_NashvilleToPaducah,36.78465800,-88.03757300,151.10
1A_NashvilleToPaducah,36.78460500,-88.03795700,151.70
1A_NashvilleToPaducah,36.78456100,-88.03824900,152.50
1A_NashvilleToPaducah,36.78451400,-88.03849600,152.60
1A_NashvilleToPaducah,36.78447600,-88.03866600,152.50
1A_NashvilleToPaducah,36.78439300,-88.03896200,152.40
1A_NashvilleToPaducah,36.78429300,-88.03929700,152.50
1A_NashvilleToPaducah,36.78409000,-88.03996800,158.40
1A_NashvilleToPaducah,36.78388400,-88.04068500,159.40
1A_NashvilleToPaducah,36.78379100,-88.04100700,163.10
1A_NashvilleToPaducah,36.78370900,-88.04136100,164.40
1A_NashvilleToPaducah,36.78366300,-88.04158700,165.60
1A_NashvilleToPaducah,36.78363200,-88.04180600,168.20
1A_NashvilleToPaducah,36.78359300,-88.04218700,170.00
1A_NashvilleToPaducah,36.78356700,-88.04246000,170.50
1A_NashvilleToPaducah,36.78351700,-88.04290500,175.00
1A_NashvilleToPaducah,36.78347500,-88.04323700,178.80
1A_NashvilleToPaducah,36.78340200,-88.04367900,182.30
1A_NashvilleToPaducah,36.78335900,-88.04388700,181.90
1A_NashvilleToPaducah,36.78327200,-88.04429600,181.90
1A_NashvilleToPaducah,36.78319700,-88.04462800,181.30
1A_NashvilleToPaducah,36.78309600,-88.04503100,178.60
1A_NashvilleToPaducah,36.78295200,-88.04555100,176.00
1A_NashvilleToPaducah,36.78257000,-88.04691800,170.70
1A_NashvilleToPaducah,36.78234900,-88.04769000,175.90
1A_NashvilleToPaducah,36.78211500,-88.04851400,182.60
1A_NashvilleToPaducah,36.78194700,-88.04911100,183.30
1A_NashvilleToPaducah,36.78181300,-88.04961300,184.30
1A_NashvilleToPaducah,36.78168800,-88.05013800,184.30
1A_NashvilleToPaducah,36.78159900,-88.05054800,183.90
1A_NashvilleToPaducah,36.78147800,-88.05112600,184.00
1A_NashvilleToPaducah,36.78141300,-88.05145500,185.60
1A_NashvilleToPaducah,36.78135900,-88.05175800,188.40
1A_NashvilleToPaducah,36.78126000,-88.05242300,189.70
1A_NashvilleToPaducah,36.78116000,-88.05313400,191.30
1A_NashvilleToPaducah,36.78108300,-88.05375800,192.10
1A_NashvilleToPaducah,36.78090800,-88.05505000,195.80
1A_NashvilleToPaducah,36.78078800,-88.05607800,200.60
1A_NashvilleToPaducah,36.78067100,-88.05700200,199.40
1A_NashvilleToPaducah,36.78056900,-88.05780400,196.30
1A_NashvilleToPaducah,36.78032000,-88.05983200,188.90
1A_NashvilleToPaducah,36.78023800,-88.06067600,189.90
1A_NashvilleToPaducah,36.78016600,-88.06123400,190.10
1A_NashvilleToPaducah,36.77996000,-88.06292200,190.40
1A_NashvilleToPaducah,36.77951400,-88.06640800,186.60
1A_NashvilleToPaducah,36.77944000,-88.06703500,188.80
1A_NashvilleToPaducah,36.77929900,-88.06813100,193.50
1A_NashvilleToPaducah,36.77919900,-88.06893200,193.90
1A_NashvilleToPaducah,36.77910500,-88.06974100,189.80
1A_NashvilleToPaducah,36.77908200,-88.07003000,189.70
1A_NashvilleToPaducah,36.77900400,-88.07067900,190.00
1A_NashvilleToPaducah,36.77896800,-88.07110800,189.70
1A_NashvilleToPaducah,36.77892100,-88.07171700,190.80
1A_NashvilleToPaducah,36.77888000,-88.07249100,190.50
1A_NashvilleToPaducah,36.77880800,-88.07348900,190.80
1A_NashvilleToPaducah,36.77875200,-88.07507900,191.10
1A_NashvilleToPaducah,36.77868900,-88.07736800,193.30
1A_NashvilleToPaducah,36.77866600,-88.07817500,193.60
1A_NashvilleToPaducah,36.77864100,-88.07918900,191.80
1A_NashvilleToPaducah,36.77863000,-88.07999500,191.20
1A_NashvilleToPaducah,36.77863700,-88.08024400,191.20
1A_NashvilleToPaducah,36.77864600,-88.08045000,190.80
1A_NashvilleToPaducah,36.77866000,-88.08063000,190.70
1A_NashvilleToPaducah,36.77868300,-88.08079000,190.60
1A_NashvilleToPaducah,36.77884000,-88.08157600,192.80
1A_NashvilleToPaducah,36.77914900,-88.08293700,186.60
1A_NashvilleToPaducah,36.77933000,-88.08384900,181.80
1A_NashvilleToPaducah,36.77952500,-88.08501600,174.80
1A_NashvilleToPaducah,36.77959700,-88.08555600,172.50
1A_NashvilleToPaducah,36.77964000,-88.08605000,167.90
1A_NashvilleToPaducah,36.77965400,-88.08630000,168.00
1A_NashvilleToPaducah,36.77967300,-88.08705200,162.30
1A_NashvilleToPaducah,36.77963700,-88.08791900,158.10
1A_NashvilleToPaducah,36.77950600,-88.09025300,140.60
1A_NashvilleToPaducah,36.77946300,-88.09094700,141.50
1A_NashvilleToPaducah,36.77936900,-88.09209600,137.30
1A_NashvilleToPaducah,36.77916100,-88.09404700,133.90
1A_NashvilleToPaducah,36.77882900,-88.09701800,126.30
1A_NashvilleToPaducah,36.77880000,-88.09729100,125.80
1A_NashvilleToPaducah,36.77872900,-88.09777100,125.00
1A_NashvilleToPaducah,36.77859900,-88.09840100,124.80
1A_NashvilleToPaducah,36.77846500,-88.09889900,124.50
1A_NashvilleToPaducah,36.77828600,-88.09943600,124.30
1A_NashvilleToPaducah,36.77811300,-88.09987500,123.00
1A_NashvilleToPaducah,36.77767700,-88.10083700,121.00
1A_NashvilleToPaducah,36.77679000,-88.10274400,117.40
1A_NashvilleToPaducah,36.77657500,-88.10321400,116.70
1A_NashvilleToPaducah,36.77627800,-88.10386400,116.40
1A_NashvilleToPaducah,36.77597700,-88.10460200,115.50
1A_NashvilleToPaducah,36.77573200,-88.10523700,115.60
1A_NashvilleToPaducah,36.77553600,-88.10578600,114.80
1A_NashvilleToPaducah,36.77541000,-88.10615400,114.70
1A_NashvilleToPaducah,36.77529800,-88.10649400,114.60
1A_NashvilleToPaducah,36.77518000,-88.10687200,114.50
1A_NashvilleToPaducah,36.77506900,-88.10724800,114.50
1A_NashvilleToPaducah,36.77497100,-88.10760400,114.30
1A_NashvilleToPaducah,36.77487100,-88.10798300,113.80
1A_NashvilleToPaducah,36.77476600,-88.10839200,114.10
1A_NashvilleToPaducah,36.77467000,-88.10878500,113.80
1A_NashvilleToPaducah,36.77458200,-88.10917500,113.50
1A_NashvilleToPaducah,36.77449700,-88.10957800,113.60
1A_NashvilleToPaducah,36.77437500,-88.11023200,113.20
1A_NashvilleToPaducah,36.77425800,-88.11090800,111.50
1A_NashvilleToPaducah,36.77369900,-88.11441800,107.90
1A_NashvilleToPaducah,36.77177200,-88.12652000,108.10
1A_NashvilleToPaducah,36.77164400,-88.12732700,108.80
1A_NashvilleToPaducah,36.77152000,-88.12813000,107.90
1A_NashvilleToPaducah,36.77140400,-88.12893600,108.00
1A_NashvilleToPaducah,36.77130000,-88.12973900,107.80
1A_NashvilleToPaducah,36.77121900,-88.13043100,107.50
1A_NashvilleToPaducah,36.77115000,-88.13116000,107.40
1A_NashvilleToPaducah,36.77098700,-88.13315600,117.90
1A_NashvilleToPaducah,36.77093000,-88.13399400,125.20
1A_NashvilleToPaducah,36.77088900,-88.13449900,127.60
1A_NashvilleToPaducah,36.77082700,-88.13504100,127.20
1A_NashvilleToPaducah,36.77079000,-88.13529200,128.30
1A_NashvilleToPaducah,36.77073400,-88.13559200,131.10
1A_NashvilleToPaducah,36.77063000,-88.13606100,132.30
1A_NashvilleToPaducah,36.77055200,-88.13639000,132.80
1A_NashvilleToPaducah,36.77046500,-88.13669400,133.50
1A_NashvilleToPaducah,36.77039600,-88.13691700,133.80
1A_NashvilleToPaducah,36.77049500,-88.13701200,134.60
1A_NashvilleToPaducah,36.77085800,-88.13735300,136.20
1A_NashvilleToPaducah,36.77111000,-88.13758900,136.10
1A_NashvilleToPaducah,36.77180300,-88.13823900,135.80
1A_NashvilleToPaducah,36.77182900,-88.13826400,135.80
1A_NashvilleToPaducah,36.77199500,-88.13841800,136.50
1A_NashvilleToPaducah,36.77205200,-88.13847200,137.10
1A_NashvilleToPaducah,36.77216000,-88.13857300,138.30
1A_NashvilleToPaducah,36.77248500,-88.13888200,139.20
1A_NashvilleToPaducah,36.77265000,-88.13903200,139.10
1A_NashvilleToPaducah,36.77280900,-88.13918400,138.80
1A_NashvilleToPaducah,36.77298800,-88.13936500,139.00
1A_NashvilleToPaducah,36.77311800,-88.13949400,138.90
1A_NashvilleToPaducah,36.77327700,-88.13964800,138.30
1A_NashvilleToPaducah,36.77343800,-88.13979700,138.10
1A_NashvilleToPaducah,36.77374500,-88.14011900,139.80
1A_NashvilleToPaducah,36.77389200,-88.14028400,140.40
1A_NashvilleToPaducah,36.77403500,-88.14044700,141.30
1A_NashvilleToPaducah,36.77420100,-88.14064500,141.30
1A_NashvilleToPaducah,36.77430700,-88.14077600,141.30
1A_NashvilleToPaducah,36.77443800,-88.14094500,141.10
1A_NashvilleToPaducah,36.77456600,-88.14111600,140.90
1A_NashvilleToPaducah,36.77469100,-88.14129300,141.00
1A_NashvilleToPaducah,36.77481300,-88.14147100,140.60
1A_NashvilleToPaducah,36.77484300,-88.14151700,140.60
1A_NashvilleToPaducah,36.77493200,-88.14165200,140.10
1A_NashvilleToPaducah,36.77504700,-88.14183300,139.80
1A_NashvilleToPaducah,36.77516000,-88.14201500,139.40
1A_NashvilleToPaducah,36.77549600,-88.14256200,138.10
1A_NashvilleToPaducah,36.77560600,-88.14274400,137.60
1A_NashvilleToPaducah,36.77594500,-88.14329200,137.20
1A_NashvilleToPaducah,36.77605900,-88.14347800,137.80
1A_NashvilleToPaducah,36.77617200,-88.14366700,138.50
1A_NashvilleToPaducah,36.77628300,-88.14385700,139.20
1A_NashvilleToPaducah,36.77639100,-88.14404800,139.90
1A_NashvilleToPaducah,36.77649400,-88.14424700,140.70
1A_NashvilleToPaducah,36.77659100,-88.14445200,141.40
1A_NashvilleToPaducah,36.77668000,-88.14466600,141.60
1A_NashvilleToPaducah,36.77676200,-88.14488700,141.60
1A_NashvilleToPaducah,36.77683200,-88.14510900,141.60
1A_NashvilleToPaducah,36.77683500,-88.14511500,141.60
1A_NashvilleToPaducah,36.77690000,-88.14535400,140.30
1A_NashvilleToPaducah,36.77695900,-88.14560400,139.30
1A_NashvilleToPaducah,36.77700700,-88.14586200,139.30
1A_NashvilleToPaducah,36.77704400,-88.14612500,139.60
1A_NashvilleToPaducah,36.77706200,-88.14629600,140.20
1A_NashvilleToPaducah,36.77707200,-88.14639000,140.70
1A_NashvilleToPaducah,36.77709300,-88.14665500,141.70
1A_NashvilleToPaducah,36.77711000,-88.14691900,142.10
1A_NashvilleToPaducah,36.77712500,-88.14718600,142.60
1A_NashvilleToPaducah,36.77715000,-88.14772200,144.90
1A_NashvilleToPaducah,36.77719100,-88.14851500,148.20
1A_NashvilleToPaducah,36.77720200,-88.14877200,149.50
1A_NashvilleToPaducah,36.77721000,-88.14902700,150.20
1A_NashvilleToPaducah,36.77721400,-88.14928100,150.20
1A_NashvilleToPaducah,36.77721200,-88.14953200,150.20
1A_NashvilleToPaducah,36.77720300,-88.14978600,150.20
1A_NashvilleToPaducah,36.77718800,-88.15004200,150.00
1A_NashvilleToPaducah,36.77716600,-88.15030300,150.10
1A_NashvilleToPaducah,36.77713800,-88.15056600,149.60
1A_NashvilleToPaducah,36.77710700,-88.15082900,148.30
1A_NashvilleToPaducah,36.77704000,-88.15135800,146.90
1A_NashvilleToPaducah,36.77700500,-88.15162100,147.10
1A_NashvilleToPaducah,36.77689400,-88.15241400,148.70
1A_NashvilleToPaducah,36.77685900,-88.15267700,149.50
1A_NashvilleToPaducah,36.77682700,-88.15293700,149.70
1A_NashvilleToPaducah,36.77679700,-88.15319500,150.10
1A_NashvilleToPaducah,36.77676900,-88.15345000,150.70
1A_NashvilleToPaducah,36.77674400,-88.15370300,151.20
